id,line_no,counter,type,family,transcription,arithmetic,verdict,note,text
42bde66c,12,,union,digit-map,1,,1,,# -> C
42bde66c,13,,union,digit-map,1,,1,,{ -> D
42bde66c,14,,union,digit-map,1,,1,,) -> E
42bde66c,15,,union,digit-map,1,,1,,& -> F
42bde66c,16,,union,digit-map,1,,1,,< -> G
42bde66c,17,,union,digit-map,1,,1,,( -> H
42bde66c,19,,union,op-map,1,,1,,* -> x
42bde66c,20,,union,op-map,1,,1,,- -> y
42bde66c,21,,union,op-map,1,,1,,+ -> z
42bde66c,22,,union,disjoint,1,,1,,Op glyphs: * - + (the literal arithmetic signs) ; digit-position glyphs: / ^ # { ) & < ( ; intersection: none -> disjoint. ok
42bde66c,24,,routing,query-letters,1,,1,,Query: #<+#/ -> CG z CA
42bde66c,26,,routing,header,,,,,Routing check on the query operator z: is each z example RHS just the operand symbols written next to each other?
42bde66c,27,,routing,example,1,1,1,,"EQ3 RHS {( has 2 symbols, the operands have 4 -> not a juxtaposition."
42bde66c,28,,routing,conclusion,,,,,No single juxtaposition order survives -> z is a value rule.
42bde66c,30,1,try-counter,,1,,,,s1:
42bde66c,30,1,policy,literal,1,,,,"s1: the operator glyphs are the literal + - * signs -> each follows its own family: '+' add-family, '*' times-family, '-' minus-family."
42bde66c,31,2,try-counter,,1,,,,s2:
42bde66c,31,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
42bde66c,32,3,try-counter,,1,,,,s3:
42bde66c,32,3,kill,sign,,,,,"s3: y != |a-b|, a mod b, b mod a: EQ2 result carries the sign glyph but |a-b|, a mod b, b mod a never go negative -> drop."
42bde66c,33,4,try-counter,,1,,,,s4:
42bde66c,33,4,bail,stall-mode,,,1,,s4: forced deduction stalls: both digit orders are still possible (mode undecided).
42bde66c,34,5,try-counter,,1,,,,s5:
42bde66c,34,5,bail,nosplit,,,,,s5: no single case split settles it: every binary choice leaves the answer undecided.
42bde66c,35,6,try-counter,,1,,,,s6:
42bde66c,35,6,bail,guess-order,,,1,,s6: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
42bde66c,36,7,try-counter,,1,,,,s7:
42bde66c,36,7,bail,stall-op,,,1,,s7: forced deduction stalls: query-op-ambiguous.
42bde66c,37,8,try-counter,,1,,,,s8:
42bde66c,37,8,bail,guess-rule,1,,1,,s8: best guess at the rule level: a+b is the most common rule still possible -> assume z = a+b (guess).
42bde66c,38,9,try-counter,,1,,,,s9:
42bde66c,38,9,bail,stall-digit,,,1,,s9: forced deduction stalls: query-digit-unpinned.
42bde66c,39,10,try-counter,,1,,,,s10:
42bde66c,39,10,bail,guess-digit,1,,1,,s10: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume C = 1 (guess).
42bde66c,40,11,try-counter,,1,,,,s11:
42bde66c,40,11,kill,onesenum,1,1,1,,"s11: x != a*b: EQ1 ones: a ends B in {2,3,4}, b ends D in {2,3}, result ends a's ones symbol; 2*3 ends 6; 3*2 ends 6; 4*2 ends 8; 4*3 ends 2 -> none matches -> drop."
42bde66c,41,12,try-counter,,1,,,,s12:
42bde66c,41,12,kill,onesenum,1,1,1,,"s12: x != a*b-1: EQ1 ones: a ends B in {2,3,4}, b ends D in {2,3}, result ends a's ones symbol; 2*3 then -1 ends 5; 3*2 then -1 ends 5; 4*2 then -1 ends 7; 4*3 then -1 ends 1 -> none matches -> drop."
42bde66c,42,13,try-counter,,1,,,,s13:
42bde66c,42,13,kill,onesenum,1,1,1,,"s13: x != a*b+1: EQ1 ones: a ends B in {2,3,4}, b ends D in {2,3}, result ends a's ones symbol; 2*3 then +1 ends 7; 3*2 then +1 ends 7; 4*2 then +1 ends 9; 4*3 then +1 ends 3 -> none matches -> drop."
42bde66c,43,14,try-counter,,1,,,,s14:
42bde66c,43,14,bail,guess-die,1,,1,,s14: contradiction: every rule for x is eliminated. -> the C = 1 guess dies; exclude it.
42bde66c,44,15,try-counter,,1,,,,s15:
42bde66c,44,15,bail,stall-digit,,,1,,s15: forced deduction stalls: query-digit-unpinned.
42bde66c,45,16,try-counter,,1,,,,s16:
42bde66c,45,16,bail,guess-digit,1,,1,,s16: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume C = 2 (guess).
42bde66c,46,17,try-counter,,1,,,,s17:
42bde66c,46,17,kill,onesenum,1,1,1,,"s17: x != a*b: EQ1 ones: a ends B in {3,4}, b ends D in {3,4}, result ends a's ones symbol; 3*4 ends 2; 4*3 ends 2 -> none matches -> drop."
42bde66c,47,18,try-counter,,1,,,,s18:
42bde66c,47,18,kill,onesenum,1,1,1,,"s18: x != a*b-1: EQ1 ones: a ends B in {3,4}, b ends D in {3,4}, result ends a's ones symbol; 3*4 then -1 ends 1; 4*3 then -1 ends 1 -> none matches -> drop."
42bde66c,48,19,try-counter,,1,,,,s19:
42bde66c,48,19,kill,onesenum,1,1,0,1 stated pair(s) actually match the target,"s19: x != a*b+1: EQ1 ones: a ends B in {3,4}, b ends D in {3,4}, result ends a's ones symbol; 3*4 then +1 ends 3; 4*3 then +1 ends 3 -> none matches -> drop."
42bde66c,49,20,try-counter,,1,,,,s20:
42bde66c,49,20,bail,guess-die,1,,1,,s20: contradiction: every rule for x is eliminated. -> the C = 2 guess dies; exclude it.
42bde66c,50,21,try-counter,,1,,,,s21:
42bde66c,50,21,bail,forced-order,,,0,mode already fixed differently,s21: only little-endian order remains -> forced.
42bde66c,51,22,try-counter,,1,,,,s22:
42bde66c,51,22,bail,stall-op,,,0,query op already assigned a+b,s22: forced deduction stalls: query-op-ambiguous.
42bde66c,52,23,try-counter,,1,,,,s23:
42bde66c,52,23,bail,guess-rule,1,,1,,s23: best guess at the rule level: a+b is the most common rule still possible -> assume z = a+b (guess).
42bde66c,53,24,try-counter,,1,,,,s24:
42bde66c,53,24,bail,assemble,1,,0,"C = 2: 2 not in live candidates [3, 4, 5, 6, 7, 8, 9] (taken or excluded)",s24: refinement exhausted -> assemble the most constrained reading: z = a+b (highest prior remaining); A = 1 (smallest remaining candidate); C = 2 (smallest remaining candidate); G = 3 (smallest remaining candidate) (guess).
42bde66c,54,,bail,best-guess-summary,1,,1,,Best guess: little-endian order; z = a+b; C=2 G=3 A=1.
42bde66c,55,,query-compute,operands,1,,1,,"Read the query operands little-endian (reverse the digits): #< -> 32, #/ -> 12."
42bde66c,56,,query-compute,compute,1,1,,,Compute: 32 a+b 12 = 44.
42bde66c,57,,encode,,0,,1,"digit 4 encodes as None per pins, line wrote '^' | digit 4 encodes as None per pins, line wrote '^'",Encode digit by digit: 4=^ 4=^ -> ^^; little-endian -> reverse to ^^.
42bde66c,58,,boxed,,1,,,,\boxed{^^}
42bde66c,60,,boxed,,1,,,,\boxed{^^}
434ca68a,5,,table-scan,,1,,1,,EQ1 [<@<$ chars: 1=[ 2=< 3=@ 4=< 5=$ -> op @ ; digits [ < < $ ; RHS %(< -> digits % ( <
434ca68a,6,,table-scan,,1,,1,,EQ2 ](|>> chars: 1=] 2=( 3=| 4=> 5=> -> op | ; digits ] ( > > ; RHS <]}( -> digits < ] } (
434ca68a,7,,table-scan,,1,,1,,EQ3 :])}% chars: 1=: 2=] 3=) 4=} 5=% -> op ) ; digits : ] } % ; RHS ][ -> digits ] [
434ca68a,8,,table-scan,,1,,1,,EQ4 [%|:> chars: 1=[ 2=% 3=| 4=: 5=> -> op | ; digits [ % : > ; RHS <<&> -> digits < < & >
434ca68a,9,,table-scan,,1,,1,,"EQ5 %>):] chars: 1=% 2=> 3=) 4=: 5=] -> op ) ; digits % > : ] ; RHS )]$ -> leading ) is the op glyph (sign), digits ] $"
434ca68a,10,,table-scan,query,1,,1,,Query ]%@>% chars: 1=] 2=% 3=@ 4=> 5=% -> op @ ; digits ] % > %
434ca68a,12,,union,digit-map,1,,1,,[ -> A
434ca68a,13,,union,digit-map,1,,1,,< -> B
434ca68a,14,,union,digit-map,1,,1,,$ -> C
434ca68a,15,,union,digit-map,1,,1,,% -> D
434ca68a,16,,union,digit-map,1,,1,,( -> E
434ca68a,17,,union,digit-map,1,,1,,] -> F
434ca68a,18,,union,digit-map,1,,1,,> -> G
434ca68a,19,,union,digit-map,1,,1,,} -> H
434ca68a,20,,union,digit-map,1,,1,,: -> I
434ca68a,21,,union,digit-map,1,,1,,& -> J
434ca68a,23,,union,op-map,1,,1,,@ -> x
434ca68a,24,,union,op-map,1,,1,,| -> y
434ca68a,25,,union,op-map,1,,1,,) -> z
434ca68a,26,,union,disjoint,1,,1,,Op glyphs: @ | ) ; digit-position glyphs: [ < $ % ( ] > } : & ; intersection: none -> disjoint. ok
434ca68a,28,,routing,query-letters,1,,1,,Query: ]%@>% -> FD x GD
434ca68a,30,,routing,header,,,,,Routing check on the query operator x: is each x example RHS just the operand symbols written next to each other?
434ca68a,31,,routing,example,1,1,1,,"EQ1 RHS %(< has 3 symbols, the operands have 4 -> not a juxtaposition."
434ca68a,32,,routing,conclusion,,,,,No single juxtaposition order survives -> x is a value rule.
434ca68a,34,1,try-counter,,1,,,,s1:
434ca68a,34,1,policy,arbitrary,1,,,,s1: the operator glyphs are arbitrary symbols -> use the observed rule set for each.
434ca68a,35,2,try-counter,,1,,,,s2:
434ca68a,35,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
434ca68a,36,3,try-counter,,1,,,,s3:
434ca68a,36,3,kill,sign,,,,,"s3: z != |a-b|, a+b, a+b-1, a+b+1, a mod b, a*b, a*b-1, a*b+1, b mod a: EQ5 result carries the sign glyph but |a-b|, a+b, a+b-1, a+b+1, a mod b, a*b, a*b-1, a*b+1, b mod a never go negative -> drop."
434ca68a,37,4,try-counter,,1,,,,s4:
434ca68a,37,4,kill,sign,1,,1,,s4: z != -|a-b|: EQ3 result has no sign glyph but -|a-b| always writes one -> drop.
434ca68a,38,5,try-counter,,1,,,,s5:
434ca68a,38,5,kill,range,1,1,1,,"s5: y != |a-b|, a mod b, b mod a, b-a, a-b: EQ2 result has 4 digit(s) (value 1000..9999) but with a in 10..99, b in 10..99: |a-b| <= 89, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
434ca68a,39,6,try-counter,,1,,,,s6:
434ca68a,39,6,kill,sign,1,,1,,s6: y != -|a-b|: EQ2 result has no sign glyph but -|a-b| always writes one -> drop.
434ca68a,40,7,try-counter,,1,,,,s7:
434ca68a,40,7,kill,range,1,1,0,a+b <= 198 does not miss 100..999 | a+b-1 <= 197 does not miss 100..999 | a+b+1 <= 199 does not miss 100..999,"s7: x != |a-b|, a+b, a+b-1, a+b+1, a mod b, b mod a, b-a, a-b: EQ1 result has 3 digit(s) (value 100..999) but with a in 10..99, b in 10..99: |a-b| <= 89, a+b <= 198, a+b-1 <= 197, a+b+1 <= 199, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
434ca68a,41,8,try-counter,,1,,,,s8:
434ca68a,41,8,kill,sign,1,,1,,s8: x != -|a-b|: EQ1 result has no sign glyph but -|a-b| always writes one -> drop.
434ca68a,42,9,try-counter,,1,,,,s9:
434ca68a,42,9,bail,stall-mode,,,1,,s9: forced deduction stalls: both digit orders are still possible (mode undecided).
434ca68a,43,10,try-counter,,1,,,,s10:
434ca68a,43,10,bail,nosplit,,,,,s10: no single case split settles it: every binary choice leaves the answer undecided.
434ca68a,44,11,try-counter,,1,,,,s11:
434ca68a,44,11,bail,guess-order,,,1,,s11: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
434ca68a,45,12,try-counter,,1,,,,s12:
434ca68a,45,12,bail,stall-op,,,1,,s12: forced deduction stalls: query-op-ambiguous.
434ca68a,46,13,try-counter,,1,,,,s13:
434ca68a,46,13,bail,guess-rule,1,,1,,s13: best guess at the rule level: a*b is the most common rule still possible -> assume x = a*b (guess).
434ca68a,47,14,try-counter,,1,,,,s14:
434ca68a,47,14,kill,norepl,1,,,,s14: rules are drawn without replacement -> y is not a*b.
434ca68a,48,15,try-counter,,1,,,,s15:
434ca68a,48,15,bail,stall-digit,,,1,,s15: forced deduction stalls: query-digit-unpinned.
434ca68a,49,16,try-counter,,1,,,,s16:
434ca68a,49,16,bail,guess-digit,1,,1,,s16: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume D = 1 (guess).
434ca68a,50,17,try-counter,,1,,,,s17:
434ca68a,50,17,kill,onesenum,1,1,0,3 stated pair(s) actually match the target | pair enumeration incomplete vs stated domains,"s17: z != b-a: EQ3 ones: a ends F in {2,3,4}, b ends 1, result ends A in {4,5,6,7,8,9}; 1-2 ends 9; 1-3 ends 8; 1-4 ends 7 -> none matches -> drop."
434ca68a,51,18,try-counter,,1,,,,s18:
434ca68a,51,18,bail,stall-digit,,,1,,s18: forced deduction stalls: query-digit-unpinned.
434ca68a,52,19,try-counter,,1,,,,s19:
434ca68a,52,19,bail,guess-digit,1,,1,,s19: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume G = 2 (guess).
434ca68a,53,20,try-counter,,1,,,,s20:
434ca68a,53,20,kill,ones,1,1,1,,"s20: y != a*b-1: EQ4 ones: a ends 1, b ends 2, result ends b's ones symbol; 1*2 then -1 ends 1 -> none matches -> drop."
434ca68a,54,21,try-counter,,1,,,,s21:
434ca68a,54,21,kill,ones,1,1,1,,"s21: y != a*b+1: EQ4 ones: a ends 1, b ends 2, result ends b's ones symbol; 1*2 then +1 ends 3 -> none matches -> drop."
434ca68a,55,22,try-counter,,1,,,,s22:
434ca68a,55,22,bail,guess-die,1,,0,"live rules remain for y: ['a+b', 'a+b+1', 'a+b-1']",s22: contradiction: every rule for y is eliminated. -> the G = 2 guess dies; exclude it.
434ca68a,56,23,try-counter,,1,,,,s23:
434ca68a,56,23,bail,stall-digit,,,1,,s23: forced deduction stalls: query-digit-unpinned.
434ca68a,57,24,try-counter,,1,,,,s24:
434ca68a,57,24,bail,guess-digit,1,,1,,s24: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume G = 3 (guess).
434ca68a,58,25,try-counter,,1,,,,s25:
434ca68a,58,25,kill,ones,1,1,1,,"s25: y != a*b-1: EQ4 ones: a ends 1, b ends 3, result ends b's ones symbol; 1*3 then -1 ends 2 -> none matches -> drop."
434ca68a,59,26,try-counter,,1,,,,s26:
434ca68a,59,26,kill,ones,1,1,1,,"s26: y != a*b+1: EQ4 ones: a ends 1, b ends 3, result ends b's ones symbol; 1*3 then +1 ends 4 -> none matches -> drop."
434ca68a,60,27,try-counter,,1,,,,s27:
434ca68a,60,27,bail,guess-die,1,,0,"live rules remain for y: ['a+b', 'a+b+1', 'a+b-1']",s27: contradiction: every rule for y is eliminated. -> the G = 3 guess dies; exclude it.
434ca68a,61,28,try-counter,,1,,,,s28:
434ca68a,61,28,bail,assemble,1,,1,,s28: refinement exhausted -> assemble the most constrained reading: x = a*b (highest prior remaining); D = 1 (smallest remaining candidate); F = 2 (smallest remaining candidate); G = 4 (smallest remaining candidate); H = 3 (smallest remaining candidate) (guess).
434ca68a,62,,bail,best-guess-summary,1,,1,,Best guess: standard order; x = a*b; F=2 D=1 G=4.
434ca68a,63,,query-compute,operands,1,,1,,"Query operands: ]% -> 21, >% -> 41."
434ca68a,64,,query-compute,compute,1,1,,,Compute: 21 a*b 41 = 861.
434ca68a,65,,encode,,0,,1,"digit 8 encodes as None per pins, line wrote '[' | digit 6 encodes as None per pins, line wrote '('",Encode digit by digit: 8=[ 6=( 1=% -> [(%.
434ca68a,66,,boxed,,1,,,,\boxed{[(%}
434ca68a,68,,boxed,,1,,,,\boxed{[(%}
46fcfa9c,5,,table-scan,,1,,1,,EQ1 !>*$$ chars: 1=! 2=> 3=* 4=$ 5=$ -> op * ; digits ! > $ $ ; RHS |?| -> digits | ? |
46fcfa9c,6,,table-scan,,1,,1,,EQ2 >&+$( chars: 1=> 2=& 3=+ 4=$ 5=( -> op + ; digits > & $ ( ; RHS >&$( -> digits > & $ (
46fcfa9c,7,,table-scan,,1,,1,,EQ3 ?|-&| chars: 1=? 2=| 3=- 4=& 5=| -> op - ; digits ? | & | ; RHS @[ -> digits @ [
46fcfa9c,8,,table-scan,,1,,1,,EQ4 >&+!@ chars: 1=> 2=& 3=+ 4=! 5=@ -> op + ; digits > & ! @ ; RHS >&!@ -> digits > & ! @
46fcfa9c,9,,table-scan,,1,,1,,"EQ5 (}-&[ chars: 1=( 2=} 3=- 4=& 5=[ -> op - ; digits ( } & [ ; RHS -(! -> leading - is the op glyph (sign), digits ( !"
46fcfa9c,10,,table-scan,query,1,,1,,Query >(-&@ chars: 1=> 2=( 3=- 4=& 5=@ -> op - ; digits > ( & @
46fcfa9c,12,,union,digit-map,1,,1,,! -> A
46fcfa9c,13,,union,digit-map,1,,1,,> -> B
46fcfa9c,14,,union,digit-map,1,,1,,$ -> C
46fcfa9c,15,,union,digit-map,1,,1,,| -> D
46fcfa9c,16,,union,digit-map,1,,1,,? -> E
46fcfa9c,17,,union,digit-map,1,,1,,& -> F
46fcfa9c,18,,union,digit-map,1,,1,,( -> G
46fcfa9c,19,,union,digit-map,1,,1,,@ -> H
46fcfa9c,20,,union,digit-map,1,,1,,[ -> I
46fcfa9c,21,,union,digit-map,1,,1,,} -> J
46fcfa9c,23,,union,op-map,1,,1,,* -> x
46fcfa9c,24,,union,op-map,1,,1,,+ -> y
46fcfa9c,25,,union,op-map,1,,1,,- -> z
46fcfa9c,26,,union,disjoint,1,,1,,Op glyphs: * + - (the literal arithmetic signs) ; digit-position glyphs: ! > $ | ? & ( @ [ } ; intersection: none -> disjoint. ok
46fcfa9c,28,,routing,query-letters,1,,1,,Query: >(-&@ -> BG z FH
46fcfa9c,30,,routing,header,,,,,Routing check on the query operator z: is each z example RHS just the operand symbols written next to each other?
46fcfa9c,31,,routing,example,1,1,1,,"EQ3 RHS @[ has 2 symbols, the operands have 4 -> not a juxtaposition."
46fcfa9c,32,,routing,conclusion,,,,,No single juxtaposition order survives -> z is a value rule.
46fcfa9c,34,1,try-counter,,1,,,,s1:
46fcfa9c,34,1,policy,literal,1,,,,"s1: the operator glyphs are the literal + - * signs -> each follows its own family: '+' add-family, '*' times-family, '-' minus-family."
46fcfa9c,35,2,try-counter,,1,,,,s2:
46fcfa9c,35,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
46fcfa9c,36,3,try-counter,,1,,,,s3:
46fcfa9c,36,3,kill,sign,,,,,"s3: z != |a-b|, a mod b, b mod a: EQ5 result carries the sign glyph but |a-b|, a mod b, b mod a never go negative -> drop."
46fcfa9c,37,4,try-counter,,1,,,,s4:
46fcfa9c,37,4,bail,stall-mode,,,1,,s4: forced deduction stalls: both digit orders are still possible (mode undecided).
46fcfa9c,38,5,try-counter,,1,,,,s5:
46fcfa9c,38,5,bail,nosplit,,,,,s5: no single case split settles it: every binary choice leaves the answer undecided.
46fcfa9c,39,6,try-counter,,1,,,,s6:
46fcfa9c,39,6,bail,guess-order,,,1,,s6: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
46fcfa9c,40,7,try-counter,,1,,,,s7:
46fcfa9c,40,7,bail,stall-op,,,1,,s7: forced deduction stalls: query-op-ambiguous.
46fcfa9c,41,8,try-counter,,1,,,,s8:
46fcfa9c,41,8,bail,guess-rule,1,,1,,s8: best guess at the rule level: a-b is the most common rule still possible -> assume z = a-b (guess).
46fcfa9c,42,9,try-counter,,1,,,,s9:
46fcfa9c,42,9,bail,stall-digit,,,1,,s9: forced deduction stalls: query-digit-unpinned.
46fcfa9c,43,10,try-counter,,1,,,,s10:
46fcfa9c,43,10,bail,guess-digit,1,,1,,s10: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume B = 1 (guess).
46fcfa9c,44,11,try-counter,,1,,,,s11:
46fcfa9c,44,11,kill,onesenum,1,1,0,8 stated pair(s) actually match the target,"s11: x != a*b: EQ1 ones: a ends 1, b ends C in {2,3,4,5,6,7,8,9}, result ends D in {2,3,4,5,6,7,8,9}; 1*2 ends 2; 1*3 ends 3; 1*4 ends 4; 1*5 ends 5; 1*6 ends 6; 1*7 ends 7; 1*8 ends 8; 1*9 ends 9 -> none matches -> drop."
46fcfa9c,45,12,try-counter,,1,,,,s12:
46fcfa9c,45,12,kill,onesenum,1,1,0,7 stated pair(s) actually match the target,"s12: x != a*b-1: EQ1 ones: a ends 1, b ends C in {2,3,4,5,6,7,8,9}, result ends D in {2,3,4,5,6,7,8,9}; 1*2 then -1 ends 1; 1*3 then -1 ends 2; 1*4 then -1 ends 3; 1*5 then -1 ends 4; 1*6 then -1 ends 5; 1*7 then -1 ends 6; 1*8 then -1 ends 7; 1*9 then -1 ends 8 -> none matches -> drop."
46fcfa9c,46,13,try-counter,,1,,,,s13:
46fcfa9c,46,13,kill,onesenum,1,1,0,pair enumeration incomplete vs stated domains,"s13: y != a+b-1: EQ2 ones: a ends F in {2,3,4,5,6,7,8,9}, b ends G in {2,3,4,5,6,7,8,9}, result ends b's ones symbol; 2+3 then -1 ends 4; 2+4 then -1 ends 5; 2+5 then -1 ends 6; 2+6 then -1 ends 7; 2+7 then -1 ends 8; 2+8 then -1 ends 9; 2+9 then -1 ends 0; 3+2 then -1 ends 4; 3+4 then -1 ends 6; 3+5 then -1 ends 7; 3+6 then -1 ends 8; 3+7 then -1 ends 9; 3+8 then -1 ends 0; 3+9 then -1 ends 1; 4+2 then -1 ends 5; 4+3 then -1 ends 6; 4+5 then -1 ends 8; 4+6 then -1 ends 9; 4+7 then -1 ends 0; 4+8 then -1 ends 1; 4+9 then -1 ends 2; 5+2 then -1 ends 6; 5+3 then -1 ends 7; 5+4 then -1 ends 8; 5+6 then -1 ends 0; 5+7 then -1 ends 1; 5+8 then -1 ends 2; 5+9 then -1 ends 3; 6+2 then -1 ends 7; 6+3 then -1 ends 8; 6+4 then -1 ends 9; 6+5 then -1 ends 0; 6+7 then -1 ends 2; 6+8 then -1 ends 3; 6+9 then -1 ends 4; 7+2 then -1 ends 8; 7+3 then -1 ends 9; 7+4 then -1 ends 0; 7+5 then -1 ends 1; 7+6 then -1 ends 2; 7+8 then -1 ends 4; 7+9 then -1 ends 5; 8+2 then -1 ends 9; 8+3 then -1 ends 0; 8+4 then -1 ends 1; 8+5 then -1 ends 2; 8+6 then -1 ends 3; 8+7 then -1 ends 4; 8+9 then -1 ends 6 -> none matches -> drop."
46fcfa9c,47,14,try-counter,,1,,,,s14:
46fcfa9c,47,14,kill,onesenum,1,1,0,pair enumeration incomplete vs stated domains,"s14: y != a+b+1: EQ2 ones: a ends F in {2,3,4,5,6,7,8,9}, b ends G in {2,3,4,5,6,7,8,9}, result ends b's ones symbol; 2+3 then +1 ends 6; 2+4 then +1 ends 7; 2+5 then +1 ends 8; 2+6 then +1 ends 9; 2+7 then +1 ends 0; 2+8 then +1 ends 1; 2+9 then +1 ends 2; 3+2 then +1 ends 6; 3+4 then +1 ends 8; 3+5 then +1 ends 9; 3+6 then +1 ends 0; 3+7 then +1 ends 1; 3+8 then +1 ends 2; 3+9 then +1 ends 3; 4+2 then +1 ends 7; 4+3 then +1 ends 8; 4+5 then +1 ends 0; 4+6 then +1 ends 1; 4+7 then +1 ends 2; 4+8 then +1 ends 3; 4+9 then +1 ends 4; 5+2 then +1 ends 8; 5+3 then +1 ends 9; 5+4 then +1 ends 0; 5+6 then +1 ends 2; 5+7 then +1 ends 3; 5+8 then +1 ends 4; 5+9 then +1 ends 5; 6+2 then +1 ends 9; 6+3 then +1 ends 0; 6+4 then +1 ends 1; 6+5 then +1 ends 2; 6+7 then +1 ends 4; 6+8 then +1 ends 5; 6+9 then +1 ends 6; 7+2 then +1 ends 0; 7+3 then +1 ends 1; 7+4 then +1 ends 2; 7+5 then +1 ends 3; 7+6 then +1 ends 4; 7+8 then +1 ends 6; 7+9 then +1 ends 7; 8+2 then +1 ends 1; 8+3 then +1 ends 2; 8+4 then +1 ends 3; 8+5 then +1 ends 4; 8+6 then +1 ends 5; 8+7 then +1 ends 6; 8+9 then +1 ends 8 -> none matches -> drop."
46fcfa9c,48,15,try-counter,,1,,,,s15:
46fcfa9c,48,15,bail,guess-die,1,,0,live rules remain for y: ['a+b'],s15: contradiction: every rule for y is eliminated. -> the B = 1 guess dies; exclude it.
46fcfa9c,49,16,try-counter,,1,,,,s16:
46fcfa9c,49,16,bail,stall-digit,,,1,,s16: forced deduction stalls: query-digit-unpinned.
46fcfa9c,50,17,try-counter,,1,,,,s17:
46fcfa9c,50,17,bail,guess-digit,1,,1,,s17: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume B = 2 (guess).
46fcfa9c,51,18,try-counter,,1,,,,s18:
